NaN,NaN,2006
NaN,NaN,2008
NaN,NaN,2011
NaN,NaN,2007
NaN,NaN,2009
NaN,NaN,2008
NaN,NaN,2002
1.68,NaN,1996
NaN,NaN,2008
NaN,NaN,2010
NaN,NaN,2010
NaN,NaN,2009
NaN,NaN,2008
NaN,NaN,1996
NaN,NaN,2001
NaN,NaN,2009
NaN,NaN,1995
NaN,NaN,1996
NaN,NaN,2004
NaN,NaN,2002
0.027,0.178,2011
NaN,NaN,2007
NaN,NaN,2009
NaN,NaN,2009
NaN,NaN,2009
7.49,NaN,1996
3,NaN,2012
NaN,NaN,2008
NaN,NaN,2013
13.5,NaN,2005
17,2.2,2007
11,NaN,2004
NaN,NaN,2009
15.711,NaN,2008
20,3,2004
21.9987,1.051,2006
7.33,NaN,2010
2.3,NaN,2010
2.3,NaN,2011
6.3,NaN,2011
7.7,NaN,2011
NaN,NaN,2012
NaN,NaN,2010
NaN,NaN,2012
8,NaN,2008
NaN,NaN,2000
6.7,NaN,2012
NaN,NaN,2006
NaN,NaN,2009
NaN,NaN,2003
1.6,NaN,2007
13.616,NaN,2012
NaN,NaN,2007
24,NaN,2012
27,NaN,2012
NaN,NaN,2013
1.5,NaN,2012
4.1,NaN,2012
NaN,NaN,1997
5.95,NaN,1996
NaN,NaN,2013
NaN,NaN,1996
NaN,NaN,1999
NaN,NaN,1999
NaN,NaN,2010
2.6,1.2,2008
8,1.664,2008
24.5,NaN,2013
7.5,NaN,2010
4,NaN,2004
20.95,0.92,2009
NaN,NaN,2008
NaN,NaN,2007
0.458,NaN,2000
NaN,NaN,2009
NaN,NaN,2009
NaN,NaN,2013
NaN,NaN,2013
NaN,NaN,2009
NaN,NaN,2013
NaN,NaN,2009
NaN,NaN,2009
4.2,NaN,2012
NaN,NaN,2011
10.5,NaN,2011
12.569,NaN,2006
1.03,1.49,2008
3.47,1.466,2008
21.66,1.01,2008
0.72,1.19,2008
0.467,1.388,2009
2.96,1.166,2009
0.015,0.15,2009
0.026,NaN,2009
0.22,0.57,2010
0.84,1.05,2009
2.75,0.97,2010
2.33,1.43,2010
0.917,1.44,2010
1.308,0.885,2010
7.6,1.09,2010
0.535,1.17,2011
2.43,1.02,2011
3.47,1.31,2011
1.11,1.29,2011
4.24,0.84,2011
2.8,1.05,2011
10.39,1.007,2014
28.5,NaN,2013
NaN,NaN,1999
NaN,NaN,2013
NaN,NaN,2013
NaN,NaN,2013
NaN,NaN,2009
2.5,NaN,2007
NaN,NaN,2013
NaN,NaN,2011
0.0729,0.377,2004
4,NaN,2013
NaN,NaN,2005
NaN,NaN,2005
NaN,NaN,2005
NaN,NaN,2005
NaN,NaN,2009
NaN,NaN,2011
NaN,NaN,2011
NaN,NaN,2013
NaN,NaN,2013
NaN,NaN,2013
NaN,NaN,2013
NaN,NaN,2007
NaN,NaN,2010
NaN,NaN,2012
NaN,NaN,2012
NaN,NaN,2008
NaN,NaN,2006
2.2756,NaN,1998
0.7142,NaN,2000
0.021,NaN,2005
0.046,NaN,2010
0.02,0.203,2009
NaN,NaN,2000
0.044,0.37,2012
8.4,NaN,2010
13.5,NaN,2010
0.524,1.225,2006
9.09,1.157,2007
0.591,0.827,2007
0.671,1.274,2007
1.06,1.26,2007
1.057,1.33,2007
1.52,1.5,2008
0.78,1.4,2008
0.211,0.959,2009
0.853,1.271,2009
NaN,NaN,2009
2.232,1.15,2010
1.946,1.072,2010
4.193,1.289,2010
0.534,1.01,2010
NaN,NaN,2010
0.197,0.995,2010
0.292,1.132,2010
7.246,0.867,2010
4.063,1.024,2010
2.147,1.08,2010
2.09,1.368,2010
0.685,1.242,2010
0.567,1.19,2010
0.059,0.565,2010
0.62,1.02,2011
0.626,1.212,2011
0.778,1.107,2011
0.711,1.34,2011
2.171,1.07,2011
0.86,1.789,2011
0.762,1.686,2011
3.328,1.197,2011
1.054,1.332,2011
1.832,1.264,2011
1.169,1.178,2011
0.267,0.825,2012
0.599,1.571,2012
0.615,1.73,2012
0.8,1.685,2012
1.044,1.28,2012
0.662,1.281,2012
1.73,1.413,2014
1.855,1.302,2012
1.345,1.168,2013
1.071,1.381,2013
NaN,NaN,2001
NaN,NaN,2012
NaN,NaN,2009
NaN,NaN,2011
NaN,NaN,2010
NaN,NaN,2002
NaN,NaN,2005
NaN,NaN,2013
NaN,NaN,2003
NaN,NaN,2007
NaN,NaN,2001
NaN,NaN,2005
NaN,NaN,2001
NaN,NaN,2014
NaN,NaN,2009
NaN,NaN,2012
NaN,NaN,2012
NaN,NaN,2007
NaN,NaN,2009
1.4,NaN,2012
NaN,NaN,2011
NaN,NaN,2003
NaN,NaN,2009
NaN,NaN,2011
NaN,NaN,2011
NaN,NaN,2011
NaN,NaN,2008
NaN,NaN,2010
NaN,NaN,2002
NaN,NaN,2009
NaN,NaN,2009
NaN,NaN,2009
NaN,NaN,2010
NaN,NaN,2010
NaN,NaN,2010
NaN,NaN,2010
NaN,NaN,2010
NaN,NaN,2010
NaN,NaN,2006
NaN,NaN,1999
NaN,NaN,2007
NaN,NaN,2008
NaN,NaN,2005
NaN,NaN,2005
NaN,NaN,2008
NaN,NaN,2000
NaN,NaN,2002
NaN,NaN,2005
NaN,NaN,2013
NaN,NaN,2013
NaN,NaN,2009
NaN,NaN,2000
NaN,NaN,2008
NaN,NaN,2009
NaN,NaN,2009
NaN,NaN,2007
3.191,1.087,2007
NaN,NaN,2011
NaN,NaN,2003
NaN,NaN,2011
NaN,NaN,2011
NaN,NaN,2011
NaN,NaN,2006
NaN,NaN,2008
NaN,NaN,2006
NaN,NaN,2001
NaN,NaN,2011
NaN,NaN,2003
NaN,NaN,2006
NaN,NaN,2010
NaN,NaN,2000
NaN,NaN,2012
NaN,NaN,2005
NaN,NaN,2010
NaN,NaN,2001
NaN,NaN,2011
NaN,NaN,2002
NaN,NaN,2009
NaN,NaN,2011
NaN,NaN,2010
NaN,NaN,2009
NaN,NaN,2011
NaN,NaN,2006
NaN,NaN,2005
NaN,NaN,2009
NaN,NaN,2002
NaN,NaN,2002
NaN,NaN,2005
NaN,NaN,2004
NaN,NaN,2012
0.34,NaN,2010
NaN,NaN,2000
NaN,NaN,2000
NaN,NaN,2009
NaN,NaN,2001
NaN,NaN,2008
NaN,NaN,2008
NaN,NaN,2008
NaN,NaN,2012
NaN,NaN,2012
NaN,NaN,2012
NaN,NaN,2002
NaN,NaN,2004
NaN,NaN,2003
NaN,NaN,2013
NaN,NaN,2013
NaN,NaN,2010
NaN,NaN,2008
NaN,NaN,2007
NaN,NaN,2010
NaN,NaN,2008
NaN,NaN,2008
NaN,NaN,2004
NaN,NaN,2008
NaN,NaN,2000
NaN,NaN,2008
NaN,NaN,2008
NaN,NaN,2002
NaN,NaN,2008
NaN,NaN,2002
NaN,NaN,2005
NaN,NaN,2002
NaN,NaN,2000
NaN,NaN,2008
NaN,NaN,2008
NaN,NaN,2005
NaN,NaN,2006
NaN,NaN,2009
NaN,NaN,2003
NaN,NaN,2011
NaN,NaN,2012
NaN,NaN,2005
NaN,NaN,2001
NaN,NaN,2006
NaN,NaN,2006
NaN,NaN,2006
NaN,NaN,2007
NaN,NaN,2003
NaN,NaN,2002
NaN,NaN,2008
NaN,NaN,2003
NaN,NaN,2002
NaN,NaN,2005
NaN,NaN,2008
NaN,NaN,2003
