20.1,6658.499386,10.07489349,1,6658.499386
NaN,2383.710998,NaN,1,
NaN,1271.312532,NaN,1,
0.004329876,6.35656266,2.22304715,1,
0.113416438,13157.13122,NaN,1,
0.340438356,14.62009412,NaN,1,
0.005308986,6.674390793,NaN,1,
0.082433151,226.9928526,NaN,1,
0.16744274,723.2496995,NaN,1,
6.268493151,727190.7683,NaN,1,
1.652054795,191650.3642,NaN,1,
0.070136986,8136.400205,NaN,1,
0.023646575,2743.174616,NaN,1,
NaN,3994.781804,NaN,1,
NaN,7786.789259,NaN,1,
0.306027397,35501.40246,NaN,1,
5.054794521,586392.9054,NaN,1,
0.008628548,1000.974279,NaN,1,
0.183013699,21230.91928,NaN,1,
0.035422466,4109.263497,NaN,1,
0.014708877,1706.336611,NaN,1,
0.007248247,2669.756317,NaN,1,
0.012859726,1491.821691,NaN,1,
0.007243425,23.1696709,4.128516135,1,
1.895890411,794.5703325,NaN,1,
0.024064658,2791.675189,NaN,1,
1.841369863,213612.2882,NaN,1,
0.003639178,422.1711091,NaN,1,
0.009142849,13.98443785,4.051859337,1,
9.35890411,1085700.902,NaN,1,
0.701917808,81427.56767,NaN,1,
0.106920548,12403.56072,NaN,1,
0.170520548,19781.623,NaN,1,
0.250986301,29116.23526,NaN,1,
0.07709589,8943.683663,NaN,1,
0.019727123,2288.489689,NaN,1,
1.639178082,190156.572,NaN,1,
0.020194247,2342.679386,NaN,1,
0.063258438,0.953484399,1.57693985,1,
0.037757918,3.813937596,1.57693985,1,
0.028253052,3277.559397,0.591352444,1,
0.002035507,236.1335897,0.788469925,1,
0.007934247,920.4302732,1.467430138,1,
0.062411507,7240.188435,2.639184054,1,
0.02397863,158.9140665,1.94927287,1,
0.016167781,1303.095345,2.146390351,1,
2.398630137,278258.5304,NaN,1,
NaN,4290.679796,NaN,1,
11.23287671,1303095.345,NaN,1,
NaN,1997.664234,13.36018484,1,
NaN,3496.109463,NaN,1,
NaN,5085.250128,NaN,1,
NaN,3337.195397,NaN,1,
NaN,168.4489105,NaN,1,
0.006726682,160.5032072,10.51293233,1,
0.005110052,592.803181,0.55849953,1,
0.001241877,144.0667539,0.711813127,1,
0.00332539,385.7693631,0.766567983,1,
0.160082192,18570.69781,NaN,1,
0.09690411,11241.58106,NaN,1,
0.009863014,1144.181279,NaN,1,
2.877534247,333814.8881,NaN,1,
11.9,1380486.496,NaN,1,
0.345041096,40027.27507,NaN,1,
0.010610411,1230.884793,NaN,1,
0.00840507,176.0767857,10.42532456,2,
0.16404811,19030.7731,2.102586467,2,
47.5,5510345.256,NaN,2,
NaN,2542.625064,18.22241604,2,
0.021697493,274.2856788,8.487002665,2,
0.008659259,734.1829872,10.30486388,2,
0.526027397,61023.00154,NaN,2,
0.119452055,13857.3066,NaN,2,
1.584109589,1334.878159,NaN,2,
1.796164384,208368.124,NaN,2,
0.00392459,400.4634476,11.9694115,2,
0.013391277,25.74407877,4.621309838,2,
1.182739726,137206.405,NaN,2,
0.087753425,10180.0351,NaN,2,
0.022288219,2585.595428,NaN,2,
0.00772006,895.5831054,NaN,2,
0.008802904,67.06173606,10.50198136,2,
1.41430137,164069.2388,NaN,2,
0.026503288,3074.57401,NaN,2,
1.043424658,121044.8445,NaN,2,
0.333452055,38682.86207,NaN,2,
0.017113918,279.688757,15.15614411,2,
0.618356164,71733.80962,NaN,2,
1.553424658,180208.5514,NaN,2,
0.010767123,1249.064563,NaN,2,
1.440547945,167114.0323,NaN,2,
0.204712329,23748.1181,NaN,2,
0.012727397,1476.470592,NaN,2,
2.569041096,298027.4403,NaN,2,
13.61643836,1579605.821,NaN,2,
0.046723288,5420.24098,NaN,2,
0.393369863,45633.76334,NaN,2,
0.007877581,2302.982652,9.494492013,2,
0.650958904,75515.9644,NaN,2,
0.015342466,1779.837545,NaN,2,
2.530958904,293609.6293,NaN,2,
1.244383562,144357.538,NaN,2,
4.539726027,526641.2164,NaN,1,
0.721369863,83684.14742,NaN,1,
7.545205479,875298.6783,NaN,2,
0.541917808,62866.40471,NaN,2,
0.141808219,16450.78416,NaN,2,
0.094849315,11003.20996,NaN,2,
0.055978082,6493.864413,NaN,2,
0.026351781,3056.998114,NaN,2,
0.011814521,1370.570258,NaN,2,
0.002790978,355.967509,14.92617372,2,
0.004793917,146.2009412,13.9077334,2,
0.011003014,174.8054732,11.50947071,2,
0.73230411,34.96109463,1.379822369,2,
0.335307945,35.91457903,1.57693985,2,
0.049764548,13.98443785,1.905468985,2,
0.034086849,4.131765729,0.525646617,2,
0.015657348,9.53484399,1.281263628,2,
1.400268493,162441.3231,NaN,2,
2.043013699,237004.4388,NaN,2,
