NaN,0.0589738,2005,107
0.28523,0,2011,NaN
NaN,1.21636,2004,70
0.0695249,NaN,2011,NaN
1.281,0.8514,2009,105
NaN,0.0221881,2011,54
0.842,0.248865,2010,6
NaN,1.04309,2000,47
NaN,1.70083,2013,123
NaN,4.37946,2009,42
NaN,0.227201,2000,50
0.279882,NaN,2011,NaN
0.227293,NaN,2013,NaN
1.136,8.40643,2011,14
0.885,1.3102,2010,15
NaN,2.12353,2011,17
NaN,0.608106,2006,119
1.197,3.32973,2012,14
NaN,NaN,2012,NaN
0.383278,NaN,2011,NaN
0.194,NaN,2012,NaN
NaN,10.0754,2009,42
NaN,0.0240044,2010,164
1.34,0.706657,2011,11
0.0270078,NaN,2013,NaN
NaN,0.682196,2010,45
1.212,0.627451,2011,19
NaN,2.08215,2002,23
NaN,0.951497,2010,27
1.2,NaN,2008,NaN
NaN,0.0259969,2009,NaN
NaN,2.4433,2002,19
NaN,7.29127,2002,105
1.37,0.890462,2013,37
NaN,15.2138,2002,30
NaN,NaN,2012,NaN
NaN,0.245103,2002,16
NaN,0.612168,2001,155
0.273643,0.0494862,2011,30
0.265621,NaN,2012,NaN
NaN,0.020855,2010,105
0.12568,NaN,2013,NaN
NaN,0.956901,2007,41
0.220162,NaN,2013,NaN
NaN,1.40112,1999,207
NaN,1.88907,2004,170
NaN,0.295018,2011,88
NaN,0.0181986,2013,233
NaN,1.13,2013,NaN
1.07,2.16627,2011,40
1.093,1.25508,2004,NaN
0.841,0.493327,2011,NaN
NaN,0.028076,2009,135
NaN,2.54762,2010,18
NaN,0.039229,2010,115
NaN,4.06407,2004,112
NaN,0.545774,2002,NaN
0.176,NaN,2012,NaN
NaN,0.643827,2011,108
NaN,0.131884,2011,58
1.21,0.119555,2013,19
0.185565,0.0261924,2004,663
NaN,0.528573,2012,99
NaN,3.11535,2007,26
1.83,NaN,2011,NaN
NaN,2.29191,2007,NaN
NaN,3.14944,2010,17
1.038,2.13728,2010,75
NaN,2.24115,2011,43
NaN,NaN,1992,NaN
NaN,0.589265,2010,46
NaN,2.7597,2012,74
0.356538,0,2011,NaN
1.17,2.17681,2011,12
NaN,11.1883,2013,32
1.571,0.598375,2012,29
1.32,1.00876,2010,16
1.5,2.24554,2013,56
NaN,5.12319,2009,26
NaN,0.0184193,2005,155
1.363,1.35448,2003,NaN
NaN,0.803263,2001,175
NaN,6.90191,2009,37
NaN,13.8403,2011,32
NaN,4.4772,2013,NaN
NaN,NaN,2010,NaN
NaN,2.00901,2009,48
1.4,0.775153,2009,15
0.358929,NaN,2011,NaN
0.197074,0,2011,8
NaN,0.212171,2006,35
NaN,NaN,2013,NaN
NaN,0.461143,1995,256
0.86,NaN,2013,53
NaN,0.172877,2008,663
NaN,0.39615,2006,23
NaN,NaN,2013,NaN
1.072,1.9513,2010,21
1.359,0.68851,2000,64
NaN,4.10898,2008,37
NaN,0.0237331,2009,107
NaN,0.510056,1998,76
NaN,0.257999,2002,54
0.477,NaN,2012,NaN
1.24,2.05477,2012,15
0.247794,NaN,2011,NaN
NaN,0.327524,2010,105
1.02,2.45898,2011,17
NaN,0.0147932,2011,187
NaN,1.77912,2008,26
NaN,9.12785,2005,15
NaN,4.02224,2003,160
NaN,0.0167756,2007,240
NaN,0.0415054,2011,190
1.537,0.477154,2011,47
NaN,0.804926,2000,93
NaN,0.0129071,2009,135
NaN,9.31534,2002,119
NaN,1.2902,2003,55
NaN,2.37727,2013,67
NaN,7.74272,2003,108
NaN,0.956204,2011,24
NaN,0.395855,2002,51
1.269,2.25537,2012,19
NaN,2.49717,2007,36
NaN,9.87792,2009,NaN
1.33,1.05632,2008,15
0.728,0.127,2012,NaN
NaN,0.328101,2010,83
NaN,7.13242,2007,NaN
1.164,1.08272,2011,60
NaN,6.23505,2000,131
0.133702,NaN,2011,NaN
NaN,2.83,2013,266
0.221888,0.00723,2011,9
NaN,11.8883,2009,37
NaN,0.0345873,2004,170
NaN,0.228975,2003,202
NaN,NaN,2013,NaN
NaN,1.40289,2011,24
NaN,2.88946,2001,112
NaN,0.52763,2007,29
NaN,2.33098,2005,NaN
NaN,2.97219,2010,26
NaN,1.97113,2010,24
NaN,1.88274,2014,20
NaN,1.9487,2003,107
1.695,0.431855,2011,16
NaN,NaN,2013,NaN
1.264,1.83475,2012,12
1.32,0.716644,2011,9
NaN,0.0563373,2006,74
NaN,1.1614,2010,32
NaN,2.6907,2008,81
NaN,1.27275,1999,69
1.49,NaN,2012,11
1.2,NaN,2008,NaN
0.628398,NaN,2011,NaN
1.206,0.918265,2006,10
0.477,NaN,2011,NaN
0.24512,0.0236858,2011,30
NaN,0.801471,1997,663
1.32,0.665099,2011,17
NaN,0.564176,2012,86
NaN,0.397418,2014,25
1.3,0.57116,2012,20
NaN,0.330171,2006,25
1.051,0.548481,2004,8
NaN,NaN,2009,NaN
NaN,0.0797893,2011,190
NaN,3.54451,2002,663
1.29,2.00437,2008,20
NaN,0.847612,2010,42
1.209,1.77,2011,8
NaN,2.02633,2012,44
NaN,2.8556,2003,30
NaN,1.8189,2005,43
NaN,1.2223,2004,100
NaN,11.0076,2008,64
0.17843,0.0216244,2011,NaN
1.37,NaN,2008,NaN
1.368,2.0884,2011,13
NaN,0.714594,2006,24
NaN,1.79425,2011,24
0.320884,0,2011,NaN
NaN,0.824243,2010,34
0.2125,0,2011,0
0.0849452,0.0137538,2013,52
0.0508067,NaN,2011,NaN
NaN,3.03499,2009,12
NaN,0.819484,2007,122
NaN,0.0531258,2011,139
1.271,1.2691,2013,16
NaN,0.669277,1997,284
0.699706,NaN,2011,NaN
NaN,1.49595,2006,26
NaN,0.768085,2010,58
NaN,0.845413,2013,52
NaN,3.24848,2005,154
1.05,3.07662,2012,10
1.27,0.284135,2011,9
NaN,1.9469,1998,155
NaN,0.480333,2012,41
NaN,0.698769,2010,79
NaN,2.8638,2011,26
0.952,0.551763,2013,53
NaN,1.63682,2008,NaN
NaN,0.0316488,2006,74
1.419,0.582607,2010,24
NaN,11.6351,1989,74
NaN,0.0333747,2010,NaN
NaN,0.468448,2008,44
1.15,2.22166,2010,14
1.39,2.30754,2012,30
NaN,1.86902,2003,40
0.342276,NaN,2011,NaN
NaN,2.20888,2008,30
NaN,22.6261,2010,24
NaN,4.96206,2007,NaN
NaN,0.0365708,2012,99
NaN,16.8244,2002,NaN
1.14,1.62047,2008,33
0.103396,NaN,2013,NaN
1.466,3.27343,2008,26
NaN,1.02837,2005,55
NaN,NaN,2013,NaN
NaN,0.945722,2011,80
NaN,0.206033,2011,190
NaN,1.41137,2011,33
0.867,7.27817,2011,10
NaN,0.0291185,2009,93
1.388,0.461312,2009,20
1.15,1.13635,2012,19
NaN,NaN,2013,NaN
0.132454,0.0140374,2011,NaN
1.332,1.05305,2012,7
NaN,0.504198,2006,41
1.431,2.11222,2010,NaN
NaN,0.925037,2006,28
0.303057,0,2011,NaN
1.325,9.32773,2011,6
NaN,1.91855,1999,284
1.79,1.34899,2009,21
NaN,0.668676,2007,35
NaN,0.296108,2005,21
NaN,2.9439,2008,76
NaN,1.83564,2011,24
NaN,5.94193,2003,101
NaN,NaN,2008,NaN
NaN,0.37199,2010,28
NaN,0.164558,2002,6663
NaN,0.732711,2010,50
NaN,3.07016,2013,NaN
NaN,0.617925,2005,20
NaN,9.7848,2012,15
NaN,0.0715929,2010,NaN
NaN,0.0837774,2009,74
NaN,NaN,2006,NaN
1.341,1.22306,2008,24
NaN,1.64829,2008,130
NaN,0.623724,2004,21
NaN,4.9174,2003,52
NaN,1.75571,2009,69
0.211,NaN,2012,NaN
NaN,0.0673813,2011,190
NaN,2.74962,2006,29
NaN,1.07139,2000,28
1.03,9.98356,2011,11
0.247,NaN,2013,NaN
NaN,0.0669595,2009,88
0.96,0.66177,2011,24
NaN,1.48708,2008,24
1.17,0.535943,2012,30
NaN,0.646927,2004,16
NaN,1.9935,2010,25
0.176486,NaN,2011,NaN
NaN,8.99692,2009,NaN
NaN,0.0926098,2013,153
NaN,1.46957,2005,44
0.775,0.859026,2013,34
1.653,0.630293,2013,23
1.5,1.29241,2009,10
1.379,0.541448,2009,44
NaN,0.0376549,2011,190
NaN,1.81548,2010,79
1.33,1.60219,2008,NaN
1.67,0.969551,2011,14
NaN,0.674371,2000,66
1.1,3.441,2010,51
1.36,0.753425,2008,NaN
NaN,1.51728,1988,131
0.296741,0,2011,2
NaN,4.00104,2000,42
NaN,NaN,2010,NaN
NaN,1.80603,2003,128
NaN,NaN,2008,NaN
NaN,1.30477,2011,28
NaN,0.902075,2001,88
NaN,1.62021,2013,NaN
NaN,NaN,2011,NaN
NaN,1.27518,2007,53
NaN,1.8997,2011,30
1.092,0.605178,2013,13
0.489785,0.054387,2011,NaN
0.57,0.215994,2010,21
NaN,0.68457,2009,47
NaN,0.596868,2010,33
NaN,3.36552,2012,101
0.216,NaN,2012,NaN
NaN,3.57445,2005,41
0.1784,0,2011,NaN
0.169356,0,2011,NaN
0.962,0.871881,2011,26
NaN,16.1284,2008,46
NaN,5.78201,2009,64
1.08,0.26487,2013,NaN
NaN,1.47736,2012,85
1.2,1.16945,2004,NaN
NaN,2.75822,1993,55
NaN,0.540155,2012,33
1.27,0.45566,2013,64
NaN,2.54589,1996,NaN
NaN,7.28868,2009,38
0.96,0.430694,2013,NaN
NaN,0.27467,2006,21
NaN,0.658513,2009,58
1.153,1.46438,2011,15
NaN,1.9,2013,NaN
0.549,0.0200995,2013,NaN
0.374365,0.0439856,2012,61
NaN,4.00701,2012,50
1.02,3.30035,2007,33
NaN,13.2921,2009,27
NaN,1.33254,2009,45
0.808,NaN,2012,NaN
NaN,6.04937,2012,52
NaN,4.09607,2012,26
1.224,1.19316,2006,11
NaN,0.452799,2006,19
NaN,0.46004,2000,30
NaN,0.954212,2006,70
0.915,0.919256,2009,11
1.2,0.931742,2011,22
NaN,0.429903,2000,31
NaN,1.53512,2003,107
NaN,14.2696,2009,105
NaN,1.17505,2007,18
NaN,2.80174,2004,101
1.14,0.88769,2012,17
1.44,0.916321,2010,47
1.49,1.02603,2008,9
NaN,0.0580667,2010,77
NaN,0.0499019,2005,240
NaN,0.169756,2005,44
1.138,1.14039,2005,NaN
NaN,2.76572,2011,24
NaN,2.9072,2011,51
NaN,4.46762,2006,76
1.01,1.40552,2013,18
NaN,2.70016,2010,20
NaN,1.56347,2000,93
NaN,1.9422,2000,76
NaN,0.299187,2005,16
NaN,NaN,2012,NaN
NaN,18.3282,2009,41
NaN,0.297735,2010,37
0.146311,NaN,2010,NaN
0.242446,NaN,2011,NaN
1.4,0.418184,2012,19
NaN,6.59355,2010,101
0.1963,0,2011,NaN
NaN,3.56392,2001,58
0.211,NaN,2012,NaN
1.26,0.478732,2013,24
0.959,0.210772,2009,22
NaN,2.24797,2004,70
0.401105,0,2011,NaN
NaN,0.768857,2012,51
1.168,1.34754,2013,29
NaN,1.32681,2004,116
0.792,0.242938,2010,14
1.13,1.02162,2008,24
NaN,0.0113953,2011,185
NaN,6.95913,2002,110
NaN,10.298,2008,51
0.109635,NaN,2012,NaN
0.155094,NaN,2011,NaN
0.764,0.22,2012,NaN
NaN,1.98809,2007,48
1.516,0.827536,2007,7
1.03,1.15082,2008,10
0.899,0.595021,2007,5
NaN,4.11582,1999,284
