7336.5,6658.499386,10.07489349,1
NaN,2383.710998,NaN,1
NaN,1271.312532,NaN,1
1.58040482,6.35656266,2.22304715,1
41.397,13157.13122,NaN,1
124.26,14.62009412,NaN,1
1.93778,6.674390793,NaN,1
30.0881,226.9928526,NaN,1
61.1166,723.2496995,NaN,1
2288,727190.7683,NaN,1
603,191650.3642,NaN,1
25.6,8136.400205,NaN,1
8.631,2743.174616,NaN,1
NaN,3994.781804,NaN,1
NaN,7786.789259,NaN,1
111.7,35501.40246,NaN,1
1845,586392.9054,NaN,1
3.14942,1000.974279,NaN,1
66.8,21230.91928,NaN,1
12.9292,4109.263497,NaN,1
5.36874,1706.336611,NaN,1
2.64561,2669.756317,NaN,1
4.6938,1491.821691,NaN,1
2.64385,23.1696709,4.128516135,1
692,794.5703325,NaN,1
8.7836,2791.675189,NaN,1
672.1,213612.2882,NaN,1
1.3283,422.1711091,NaN,1
3.33714,13.98443785,4.051859337,1
3416,1085700.902,NaN,1
256.2,81427.56767,NaN,1
39.026,12403.56072,NaN,1
62.24,19781.623,NaN,1
91.61,29116.23526,NaN,1
28.14,8943.683663,NaN,1
7.2004,2288.489689,NaN,1
598.3,190156.572,NaN,1
7.3709,2342.679386,NaN,1
23.08933,0.953484399,1.57693985,1
13.78164,3.813937596,1.57693985,1
10.312364,3277.559397,0.591352444,1
0.74296,236.1335897,0.788469925,1
2.896,920.4302732,1.467430138,1
22.7802,7240.188435,2.639184054,1
8.7522,158.9140665,1.94927287,1
5.90124,1303.095345,2.146390351,1
875.5,278258.5304,NaN,1
NaN,4290.679796,NaN,1
4100,1303095.345,NaN,1
NaN,1997.664234,13.36018484,1
NaN,3496.109463,NaN,1
NaN,5085.250128,NaN,1
NaN,3337.195397,NaN,1
NaN,168.4489105,NaN,1
2.455239,160.5032072,10.51293233,1
1.865169,592.803181,0.55849953,1
0.45328509,144.0667539,0.711813127,1
1.2137672,385.7693631,0.766567983,1
58.43,18570.69781,NaN,1
35.37,11241.58106,NaN,1
3.6,1144.181279,NaN,1
1050.3,333814.8881,NaN,1
4343.5,1380486.496,NaN,1
125.94,40027.27507,NaN,1
3.8728,1230.884793,NaN,1
3.0678504,176.0767857,10.42532456,2
59.87756,19030.7731,2.102586467,2
17337.5,5510345.256,NaN,2
NaN,2542.625064,18.22241604,2
7.919585,274.2856788,8.487002665,2
3.1606296,734.1829872,10.30486388,2
192,61023.00154,NaN,2
43.6,13857.3066,NaN,2
578.2,1334.878159,NaN,2
655.6,208368.124,NaN,2
1.4324752,400.4634476,11.9694115,2
4.8878162,25.74407877,4.621309838,2
431.7,137206.405,NaN,2
32.03,10180.0351,NaN,2
8.1352,2585.595428,NaN,2
2.817822,895.5831054,NaN,2
3.2130598,67.06173606,10.50198136,2
516.22,164069.2388,NaN,2
9.6737,3074.57401,NaN,2
380.85,121044.8445,NaN,2
121.71,38682.86207,NaN,2
6.24658,279.688757,15.15614411,2
225.7,71733.80962,NaN,2
567,180208.5514,NaN,2
3.93,1249.064563,NaN,2
525.8,167114.0323,NaN,2
74.72,23748.1181,NaN,2
4.6455,1476.470592,NaN,2
937.7,298027.4403,NaN,2
4970,1579605.821,NaN,2
17.054,5420.24098,NaN,2
143.58,45633.76334,NaN,2
2.875317,2302.982652,9.494492013,2
237.6,75515.9644,NaN,2
5.6,1779.837545,NaN,2
923.8,293609.6293,NaN,2
454.2,144357.538,NaN,2
1657,526641.2164,NaN,1
263.3,83684.14742,NaN,1
2754,875298.6783,NaN,2
197.8,62866.40471,NaN,2
51.76,16450.78416,NaN,2
34.62,11003.20996,NaN,2
20.432,6493.864413,NaN,2
9.6184,3056.998114,NaN,2
4.3123,1370.570258,NaN,2
1.0187068,355.967509,14.92617372,2
1.7497798,146.2009412,13.9077334,2
4.0161,174.8054732,11.50947071,2
267.291,34.96109463,1.379822369,2
122.3874,35.91457903,1.57693985,2
18.16406,13.98443785,1.905468985,2
12.4417,4.131765729,0.525646617,2
5.714932,9.53484399,1.281263628,2
511.098,162441.3231,NaN,2
745.7,237004.4388,NaN,2
2.21857578,365.502353,12.60456783,2
2172,690322.7049,NaN,2
962,305750.6639,NaN,2
9.3743,2979.416267,NaN,2
606.4,192730.9799,NaN,2
